"监控主题","优先级","状态","标题","发布日期","URL","摘要"
"融资 / 商业化","high","known","Status AI Raises $17 Million to Turn Social Media Into Worlds Users Can Live Inside - Fundraise Insider","2026-05-28T21:18:10.000Z","https://fundraiseinsider.com/blog/status-ai-raises-17-million-to-turn-social-media-into-worlds-users-can-live-inside/","Status AI Raises $17 Million to Turn Social Media Into Worlds Users Can Live Inside - Fundraise Insider [...] Status AI, an interactive social media app, has announced $17 million in combined seed and Series A funding. The backers include General Catalyst, Y Combinator, LightShed Partners, and Abstract. The raise reflects a wager that the next chapter of consumer social will not be another feed, but interactive enter"
"中国 AI 社交出海","high","known","China’s MiniMax records 1-million client base, fivefold growth in half a year | South China Morning Post","2026-05-28T09:00:05.000Z","https://www.scmp.com/tech/tech-trends/article/3355156/chinas-minimax-records-1-million-client-base-fivefold-growth-half-year","China’s MiniMax records 1-million client base, [...] in half a year | South China Morning Post [...] ### Its global user base reaches 300 million while ARR more than doubles in two months, though company reports large total losses [...] Chinese artificial intelligence (AI) company MiniMax says it recorded a fivefold surge in its global enterprise and developer client base over the past six months, highlighting the sh"
"语言交换 / 跨文化社交","medium","new","The AI Tutor Trick That Gets Language Learners Talking","2026-06-05T16:37:25.000Z","https://www.vallartadaily.com/puerto-vallarta-news/the-ai-tutor-trick-that-gets-language-learners-talking/","Many people learning a new language know more than they can say. They can read, listen, and understand, but speaking still feels like a public test they did not study for. AI tutors are changing that rhythm by giving learners a private space to rehearse out loud, make mistakes, and try again. TalkPal is one of the tools built around that gap, offering voice and chat practice designed to move learners from silent unde"
"语言交换 / 跨文化社交","medium","new","[INTERVIEW] UC Berkeley graduate creates AI-powered app to make learning Korean more immersive - The Korea Times","2026-06-05T03:00:03.000Z","https://www.koreatimes.co.kr/business/20260605/uc-berkeley-graduate-creates-ai-powered-app-to-make-learning-korean-more-immersive","## How Teuida turns language lessons into real-life simulations [...] While weighing his next career move, Jang began exploring startup ideas. A government-backed entrepreneurship program gave him the opportunity to turn one of them into reality in 2019. [...] The venture that emerged became Teuida, an artificial intelligence (AI)-powered language-learning app now used by millions around the world. [...] Seven years "
"Residual IRL watchlist","medium","new","TikTok's new Events app rewards users for generating buzz about big events - Tubefilter","2026-06-05T00:05:41.000Z","https://www.tubefilter.com/2026/06/04/tiktok-pro-events-app-world-cup/","With the World Cup fast approaching, TikTok is leveraging its position as FIFA‘s first ever “Preferred Platform” with the launch of a new, separate app called TikTok Pro Events. [...] Per TechCrunch, Pro Events will let users complete fan challenges to earn a currency called “Stars” that can be redeemed for swag. For the World Cup specifically, users can earn Stars by searching trending hashtags related to the compet"
"Residual IRL watchlist","medium","new","Dedicated Social Event Apps : TikTok Pro Events","2026-06-04T04:44:05.000Z","https://www.trendhunter.com/trends/tiktok-pro-events","## TikTok Pro Events is Arriving Ahead of the 2026 FIFA World Cup [...] TikTok Pro Events is a new standalone app from the social media platform that's dedicated to social events and cultural milestones to encourage users to engage with one another, explore trending videos and more. The app is arriving in a timely manner to coincide with the upcoming 2026 FIFA World Cup and will allow users aged 18 and up to earn Sta"
"投放 / 付费获客证据","medium","known","Why Admiral Media built an AI creative system that reduced fasting app costs 70% | The Drum","2026-06-03T22:11:00.000Z","https://www.thedrum.com/awards-case-study/why-admiral-media-built-an-ai-creative-system-that-reduced-fasting-app-costs-70","Admiral Media’s campaign for Fastic has won a Silver in AI at The Drum Awards for addressing a key challenge in subscription-based digital marketing: scaling creative output without sacrificing performance or brand coherence. The agency developed the proprietary AI Creative Factory, a tool that automates creative production by combining generative AI with real-time performance data. This is the award-winning case stu"
"Residual IRL watchlist","medium","known","Partiful Launches Ticketing, Bringing Paid Events Into the Social Platform Where People Already Make Plans | Morningstar","2026-06-03T00:59:00.000Z","https://www.morningstar.com/news/pr-newswire/20260602ny74669/partiful-launches-ticketing-bringing-paid-events-into-the-social-platform-where-people-already-make-plans","Hosts can now sell tickets directly through Partiful for everything from supper clubs to indie shows, workshops, and live events. [...] NEW YORK, June 2, 2026 /PRNewswire/ -- Partiful, a social event platform, today launched Ticketing, a feature enabling hosts to sell tickets directly within events on iOS, Android, and web. [...] Ticketing marks Partiful's first major monetization product since the company launched i"
"Residual IRL watchlist","medium","known","Partiful is turning party invites into a payments business - Startup Fortune","2026-06-02T17:39:57.000Z","https://startupfortune.com/partiful-is-turning-party-invites-into-a-payments-business/","# Partiful is turning party invites into a payments business [...] Partiful has launched built-in ticketing in the U.S., letting hosts sell paid event tickets directly inside the app. The move turns a viral invite tool into a payments business and puts it closer to Eventbrite at the casual end of paid events. [...] Partiful is moving beyond free invitations and into paid tickets, a small product change that could res"
"投放 / 付费获客证据","medium","new","ChatGPT Ads Manager now supports product feeds after checkout is killed","2026-06-02T15:03:14.000Z","https://ppc.land/chatgpt-ads-manager-now-supports-product-feeds-after-checkout-is-killed/","OpenAI has added product feed support to its ChatGPT Ads Manager, migrating a feature that was previously tied to the platform's now-defunct instant checkout experience and giving retailers with large inventories a path to automated ad campaigns at scale. [...] OpenAI this month moved product feed management into the dedicated Ads Manager interface, according to observations shared by entrepreneur Juozas Kaziukenas o"
"投放 / 付费获客证据","medium","new","Meta’s New Video-First Shopping Ads Are Doubling DTC Conversion Rates – Ecommerce Times","2026-06-02T06:01:57.000Z","https://ecommerce-times.com/metas-new-video-first-shopping-ads-are-doubling-dtc-conversion-rates/","Meta’s latest advertising evolution is reshaping how direct-to-consumer brands approach social commerce, with new video-first shopping ad formats driving conversion rates up to 127% higher than traditional image-based campaigns, according to internal data shared with select advertising partners. [...] The social media giant quietly rolled out its enhanced Video Shopping Ads to a limited group of advertisers in May, m"
"投放 / 付费获客证据","medium","known","Meta Advantage+ Shopping Costs Surge 31% as DTC Brands Rethink Paid Social Mix – Online Store News","2026-06-02T00:44:24.000Z","https://onlinestorenews.com/meta-advantage-shopping-costs-surge-31-as-dtc-brands-rethink-paid-social-mix/","The digital marketing news cycle this week is dominated by a single uncomfortable number: a 31% year-over-year increase in average CPMs for Meta Advantage+ Shopping campaigns, according to aggregated spend data from four independent performance agencies covering more than 2,400 DTC accounts. For store operators who built their customer acquisition engine almost entirely on Meta’s automated ad product over the past 18"
"Coverage signal watchlist","medium","known","Meta is building an AI Pendant and this time it has a working wearables business behind it — TFN","2026-06-01T13:57:16.000Z","https://techfundingnews.com/meta-is-building-an-ai-pendant-and-this-time-it-has-a-working-wearables-business-behind-it/","Meta is developing an AI-powered pendant and plans to begin testing it within the next year, according to an internal memo viewed by The Information. The project builds directly on Meta’s acquisition of Limitless, an AI wearables startup it bought in late 2025. Limitless made a clip-on Bluetooth device – literally called Pendant – that recorded conversations and generated summaries, transcripts, and a searchable data"
"投放 / 付费获客证据","medium","known","Meta’s Advantage+ Creative Is Rewriting DTC Ad Economics in 2026 – Ecommerce Times","2026-05-31T00:06:57.000Z","https://ecommerce-times.com/metas-advantage-creative-is-rewriting-dtc-ad-economics-in-2026/","For the past six months, a quiet restructuring has been underway inside the Meta ad accounts of mid-market DTC brands. Advantage+ Creative — Meta’s automated creative optimization layer — has moved from a cautious experiment to a core campaign architecture for brands spending $50K to $2M per month on the platform. The results, according to agency operators and brand-side media buyers, are real but uneven, and the ope"
"投放 / 付费获客证据","medium","known","Meta’s Advantage+ Overhaul Is Rewriting DTC Acquisition Math – Online Store News","2026-05-29T00:43:51.000Z","https://onlinestorenews.com/metas-advantage-overhaul-is-rewriting-dtc-acquisition-math/","If you run paid social for a DTC brand and haven’t rebuilt your Meta campaign structure in the last 90 days, there’s a real chance you’re leaving meaningful revenue on the table. That’s the blunt assessment circulating across agency Slack channels this week as Meta’s expanded Advantage+ Shopping Campaigns — rolled out in waves since Q1 2026 — start delivering results that are genuinely hard to ignore. For store opera"
"新公司 / 新产品","medium","new","YaraCircle","2026-05-29T00:00:00.000Z","https://yaracircle.com/","YaraCircle is a Technology, Information and Media company. Founded in 2026. Headquartered in Pune, India. [...] YaraCircle is a social platform that turns strangers into genuine friends through AI-powered shared experiences called Pulse, Orbits & Sparks like Watch Parties, Game Nights, Music Sessions, and real-world events. Our AI companion Yara learns from your conversations to suggest the right people, the right ac"
"Residual IRL watchlist","medium","known","AppLovin Launches Its Own TikTok Rival","2026-05-28T21:29:13.000Z","https://wersm.com/applovin-launches-its-own-tiktok-rival/","After unsuccessfully trying to buy TikTok last year, adtech giant AppLovin is taking a different route: building its own social platform. [...] The company has quietly launched a new app called **Gist**, an invite-only social feed that feels like a mix between TikTok, Lemon8, Pinterest, and RedNote. Users can browse videos, photo carousels, mini-games, lifestyle content, travel recommendations, career advice, and eve"
"Coverage signal watchlist","medium","known","Sesame AI Launches iOS App: Next-Gen Chatbot Mimics Human Conversation - Headlinez News","2026-05-28T15:45:40.000Z","https://headlinez.news/sesame-ai-launches-ios-app-next-gen-chatbot-mimics-human-conversation/","Sesame, the conversational AI startup founded by former Oculus executives, launched its iOS app today after raising $250 million in Series B funding, marking a pivotal step toward its vision of blending AI companionship with wearable technology. [...] For years, AI chatbots have been trapped in the same awkward rhythm: rapid-fire responses that feel robotic or deliberate pauses that feel unnatural. Sesame is betting "
"投放 / 付费获客证据","medium","known","OpenAI turns on cost-per-action ads inside ChatGPT","2026-05-28T14:40:31.000Z","https://digiday.com/marketing/openai-turns-on-cost-per-action-ads-inside-chatgpt/","OpenAI turns on cost-per-action ads inside ChatGPT [...] OpenAI turns on cost-per-action ads inside ChatGPT [...] OpenAI has switched on cost-per-action ads inside its ads manager, Digiday has learned. [...] The feature, which is currently available to select advertisers only, lets them pay for ads in ChatGPT only when a user takes a specific action, whether that’s clicking through to a site, signing up or making a p"
"Coverage signal watchlist","medium","known","Teamily AI Officially Enters the Singapore Market, Launching its Personal AI Agent OS -- Redefining Personal AGI Through Self-Improving AI+Human Social Network","2026-05-26T01:00:00.000Z","https://www.prnewswire.com/apac/news-releases/teamily-ai-officially-enters-the-singapore-market-launching-its-personal-ai-agent-os--redefining-personal-agi-through-self-improving-aihuman-social-network-302781009.html","SINGAPORE, May 26, 2026 /PRNewswire/ -- Teamily AI, the Silicon Valley-based pioneer behind the world's first human+AI social network app (an AI-native blend of WhatsApp, TikTok, and Instagram), today announced its official entry into the Singapore market with the simultaneous launch of its highly anticipated iOS and Android mobile applications. Backed by US$20M in funding, the company is introducing its personal and"
"Coverage signal watchlist","medium","known","Teamily AI Officially Enters the Singapore Market, Launching its Personal AI Agent OS -- Redefining Personal AGI Through Self-Improving AI+Human Social Network - Siam News Network","2026-05-26T01:00:00.000Z","https://www.siamnewsnetwork.net/pr-news/teamily-ai-officially-enters-the-singapore-market-launching-its-personal-ai-agent-os-redefining-personal-agi-through-self-improving-aihuman-social-network/","Officially Enters [...] Singapore Market, Launch [...] Improving AI+Human Social [...] SINGAPORE, May 26, 2026 /PRNewswire/ — Teamily AI, the Silicon Valley-based pioneer behind the world’s first human+AI social network app (an AI-native blend of WhatsApp, TikTok, and Instagram), today announced its official entry into the Singapore market with the simultaneous launch of its highly anticipated iOS and Android mobile "
"投放 / 付费获客证据","medium","known","How Obvi Is Rebuilding Its Entire Meta Ad Stack Around Incremental Lift – D2C Times","2026-05-25T00:11:22.000Z","https://d2c-times.com/how-obvi-is-rebuilding-its-entire-meta-ad-stack-around-incremental-lift/","For most of the past four years, Obvi ran Meta ads the way most DTC brands do: optimize for purchase events, scale what the algorithm rewards, and trust the reported ROAS. By mid-2025, that model was quietly breaking. Reported numbers looked fine. Contribution margin told a different story. [...] “We were seeing 3.4x reported ROAS on our retargeting campaigns and thinking we were printing money,” says Ronak Shah, Obv"
"Residual IRL watchlist","medium","known","AppLovin launches Gist, a social app that could change everything","2026-05-23T20:27:29.000Z","https://ppc.land/applovin-launches-gist-a-social-app-that-could-change-everything/","AppLovin this month stepped beyond its identity as an ad-tech platform by quietly publishing a consumer social app called Gist- a lifestyle-focused product built around tips, personal stories, discussions, articles, videos, and mini-games. The move had no press release attached, no keynote, no coordinated launch campaign. Industry observers spotted it on May 21, 2026, when mobile growth analyst Nebojsa Radovic posted"
